ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
164558	One Direction: This Is Us	10000000.0	0.0	201	8.0	92.0	2013-08-28	http://www.1dthisisus-movie.com/feature/mosaic/	Columbia Pictures|Sony Pictures	en	US	concert	Documentary|Music
8913	Pet Sematary	11500000.0	57469467.0	407	6.4	103.0	1989-04-21		Paramount Pictures	en	US	coffin|pet|funeral|head injury|grief|new neighbor|pet cemetery|dead cat|death of patient|loss of pet|dead lover|mother son relationship|hit by truck|ghost|grave robbing|indian burial ground|woman director|flashback|burial ground	Drama|Horror
8914	Deep Blue Sea	60000000.0	73648228.0	604	5.6	105.0	1999-07-28		Village Roadshow Pictures|Warner Bros.|Riche-Ludwig Productions|Groucho III Film Partnership	en	AU|US	shark attack|shark|alzheimer's disease|killer shark|no opening credits	Action|Science Fiction|Thriller
8916	Antz	60000000.0	171757863.0	1272	6.0	83.0	1998-10-02		DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation	en	US	general|hero|worker|ant|work|assignment|war|princess|soldier|individuality|friend	Adventure|Animation|Comedy|Family
283445	Sinister 2	10000000.0	52882018.0	581	5.4	97.0	2015-08-19	http://www.sinistermovie.com/	Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One|Tank Caterpillar|Steady Aim	en	US	haunted house|sequel|twins	Horror
43942	Freakonomics	3000000.0	103735.0	36	6.6	93.0	2010-10-01	http://www.magpictures.com/freakonomics/	Chad Troutwine Films|Green Film Company|Human Worldwide|Loki Films	en	US	female nudity|corruption|cheating|experiment|limousine|high school|independent film|student|economics|real estate|woman director	Documentary
8920	Garfield	50000000.0	200804534.0	820	5.2	80.0	2004-06-10		Twentieth Century Fox Film Corporation|Davis Entertainment|Twentieth Century Fox Animation	en	US	competition|moderator|lasagne|garfield	Animation|Comedy|Family
74457	Redemption Road	0.0	0.0	6	4.7	91.0	2011-08-26		Heavy Duty Entertainment|MVP Films|Liberty Road Entertainment	en			Drama
82650	Diary of a Wimpy Kid: Dog Days	22000000.0	77112176.0	223	6.0	94.0	2012-08-02		Fox 2000 Pictures	en	US	best friend|sweet sixteen|duringcreditsstinger	Comedy|Family
1487	Hellboy	66000000.0	99318987.0	2225	6.5	122.0	2004-04-02	http://www.sonypictures.com/homevideo/hellboy/	Revolution Studios|Dark Horse Entertainment|Lawrence Gordon Productions|Starlite Films	en	US	black magic|fistfight|cover-up|superhero|paranormal phenomena|narration from grave|demon|occult|combat photography|reanimated corpse|duringcreditsstinger	Fantasy|Action|Science Fiction
204922	Before I Go to Sleep	22000000.0	15447154.0	659	6.2	92.0	2014-09-03		StudioCanal|Scott Free Productions|Millennium Films|Film i Väst|Filmgate Films|Clarius Entertainment	en	FR|SE|GB	amnesia|therapist|aggression|hospital|flashback	Mystery|Thriller
82654	Warm Bodies	35000000.0	116980662.0	2652	6.4	97.0	2013-01-31		Summit Entertainment	en	CA	post-apocalyptic|dystopia|zombie|zombie apocalypse|interspecies romance|based on young adult novel	Horror|Comedy|Romance
459488	To Be Frank Sinatra at 100	2.0	0.0	0	0.0	0	2015-12-12		Eyeline Entertainment	en	GB	music|actors|legendary perfomer|classic hollywood|frank sinatra|singers	Documentary
74465	We Bought a Zoo	50000000.0	120081841.0	909	6.5	124.0	2011-12-22	http://www.weboughtazoo.com/	Twentieth Century Fox Film Corporation|Dune Entertainment|Vinyl Films|LBI Entertainment	en	US	zoo	Drama|Comedy|Family
100275	Eddie: The Sleepwalking Cannibal	0.0	1632.0	30	6.1	79.0	2012-04-22		Det Danske Filminstitut|Téléfilm Canada|Fridthjof Film|Make A Move	en	CA|DK	cannibal|sleepwalking|art teacher	Horror|Comedy
293670	The Wailing	0.0	0.0	250	7.2	156.0	2016-05-12		Fox International Productions|Fox Video Korea	ko	KR	sex|small town|exorcism|investigation|daughter|police|possession|murder|priest|curse|korea|shaman|zombie|demon|rural|shrine|ghost|gluttony|korean|divination	Horror|Mystery
17127	The Object of My Affection	15000000.0	46905889.0	72	5.6	111.0	1998-04-17		Twentieth Century Fox Film Corporation	en	US	blind date|love|falling in love|gay man straight woman relationship	Comedy|Drama|Romance
744	Top Gun	15000000.0	356830601.0	1698	6.7	110.0	1986-05-16		Paramount Pictures	en	US	lovesickness|loss of lover|fighter pilot|self-discovery|pilot|ejection seat|dying and death|officer|training camp|air force|airplane|dangerous|battle assignment|u.s. navy|hostility|secret love|cowardliness|pilot school	Action|Romance|War
745	The Sixth Sense	40000000.0	672806292.0	3147	7.7	107.0	1999-08-06		Spyglass Entertainment|The Kennedy/Marshall Company|Hollywood Pictures|Barry Mendel Productions	en	US	child abuse|sense of guilt|loss of child|confidence|psychology|dying and death|marriage crisis|afterlife|single|paranormal phenomena|cowardliness|child|spiritism	Mystery|Thriller|Drama
746	The Last Emperor	23000000.0	43984230.0	355	7.4	163.0	1987-10-21		Columbia Pictures|Hemdale Film Corporation|Recorded Pictures Company|Soprofilms|TAO Film|Yanco	en	FR|CN|GB|IT	buddhism|japan|suicide|china|suicide attempt|war crimes|becoming an adult|isolation|war on drugs|revolution|emperor|arranged marriage|manchuria|dynasty|reeducation camp|cultural revolution|human experimentation|war|coup d'etat|teacher|beijing|decadence|communism	Drama|History
747	Shaun of the Dead	4000000.0	30039392.0	2420	7.5	99.0	2004-04-09		Universal Pictures|Big Talk Productions|StudioCanal|Film4|Working Title Films|WT2 Productions|De Wolfe Music|Inside Track 2	en	GB|US|FR	record collection|flower|cheese|pub|surrey|romantic comedy|zombie|english|tv show in film|cricket bat|broken bottle|survival horror|british pub|english pub|you've got red on you	Horror|Comedy
77495	Sleep Tight	5000000.0	0.0	202	7.0	107.0	2011-10-14	http://www.mientrasduermeslapelicula.com/	Filmax Entertainment|Castelao Producciones|Cubica	es	ES	barcelona spain|blackmail|concierge|caretaker|stalking|apartment building|peep hole|chloroform	Thriller
17134	12 Rounds	20000000.0	17280326.0	220	5.7	108.0	2009-03-19	http://www.12rounds-movie.com/	The Mark Gordon Company|Fox Atomic|20th Century Fox Home Entertainment|WWE Studios|Midnight Sun Pictures	en	US	police|cops|cat and mouse|family|revenge drama	Action|Adventure|Drama|Thriller
52462	The Pet	0.0	0.0	3	5.3	94.0	2006-05-17			en		independent film	Drama|Thriller
752	V for Vendetta	54000000.0	132511035.0	4442	7.7	132.0	2006-03-15	http://vforvendetta.warnerbros.com/	Studio Babelsberg|DC Comics|Virtual Studios|Anarchos Productions|Silver Pictures|Warner Bros.|Medienboard Berlin-Brandenburg|Fünfte Babelsberg Film	en	DE|GB|US	detective|vatican|fascism|satanism|fascist|dystopia|government|chancellor|revenge|personification of satan|torture|hatred|masked vigilante|catholicism|catholic priest|catholic guilt|jesuit|vengeful spirit|activist|irish catholic|vengeful|jesuit priest|gnosticism|occultism	Action|Thriller|Fantasy
303858	Money Monster	27000000.0	93282604.0	1068	6.5	98.0	2016-05-12		TriStar Pictures|Sony Pictures Releasing|Smokehouse Pictures|LStar Capital|Allegiance Theater	en	US	bomb|sniper|tv show|hostage drama|police|hostage-taking|new york city|stock market|stock fraud|woman director|tv studio	Thriller
82675	Taken 2	45000000.0	376141306.0	2757	6.1	91.0	2012-09-27		Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp|Ciné+	en	FR	kidnapping|turkey|police chase|bag over head|violence|fbi agent|teenage daughter|stealing a car|ex-husband ex-wife relationship|albanian|u.s. embassy|killed in an elevator|security guard killed	Action|Crime|Thriller
12573	A Serious Man	7000000.0	31430334.0	483	6.6	105.0	2009-10-02		Mike Zoss Productions|Studio Canal|Relativity Media|Focus Features|Working Title Films	en	US|GB|FR	professor|dark comedy|telephone call|aftercreditsstinger|1960s	Comedy|Drama
82679	Fun Size	14000000.0	11417362.0	134	5.5	87.0	2012-10-25		Paramount Pictures|Nickelodeon Movies|Anonymous Content|Fake Empire	en	US	halloween|friends|little brother|trick or treating|boyfriend girlfriend relationship	Comedy
8952	I Love You Phillip Morris	13000000.0	10652035.0	503	6.4	98.0	2009-01-18		EuropaCorp	en	US	judge|small town|con man|fraud|jail|white collar criminal	Comedy|Drama|Romance
8953	Steamboy	20000000.0	0.0	102	6.4	126.0	2004-07-17		Bandai Visual Company|Sunrise|Studio 4°C	ja	JP	england|inventor|ball|boy|industrial revolution|kugel|steampunk|energy|19th century|steam	Animation|Fantasy|Science Fiction
82682	Gangster Squad	60000000.0	105200903.0	1778	6.2	113.0	2013-01-10	http://gangstersquad.warnerbros.com/	Village Roadshow Pictures|Lin Pictures|Warner Bros.|Langley Park Production	en	US	los angeles|gangster	Crime|Drama|Action|Thriller
82684	Chasing Mavericks	0.0	0.0	216	7.0	117.0	2012-10-25		Fox 2000 Pictures|Walden Media	en	US	wave|surfing|sport|mentor protégé relationship|santa cruz california	Drama
765	Evil Dead II	3600000.0	5923044.0	742	7.6	84.0	1987-03-13		Renaissance Films|Rosebud Productions	en	US	deer|blood splatter|tape recorder|chainsaw|spirit|violence|over the top|shot in the arm|book of the dead|evil dead|eyeball|necronomicon|tarmac|meat cleaver|shot through a wall	Horror|Comedy|Fantasy
766	Army of Darkness	11000000.0	0.0	838	7.3	81.0	1992-10-09		Universal Pictures|Renaissance Pictures|Metro-Goldwyn-Mayer (MGM)|Dino De Laurentiis Company	en	US	prophecy|witch|swordplay|supermarket|castle|catapult|chain saw|time frame|skeleton|pit|windmill|incantation|time travel|undead|knight|zombie|middle ages|good and bad|necronomicon|doppelganger	Fantasy|Horror|Comedy
82687	The Guilt Trip	40000000.0	41863726.0	284	5.4	95.0	2012-12-19		Paramount Pictures|Skydance Productions	en	US	inventor|road trip|guilt|mother son relationship|woman director	Comedy
8960	Hancock	150000000.0	624029371.0	2961	6.2	92.0	2008-07-01	http://www.sonypictures.com/movies/hancock/	Columbia Pictures|Weed Road Pictures|Forward Pass|Relativity Media|Overbrook Entertainment|Blue Light|GH Three	en	US	flying|alcohol|love of one's life|forbidden love|lovers|affection|advertising expert|alcoholism|invulnerability|superhero|pokies|duringcreditsstinger	Fantasy|Action
8961	Bad Boys II	130000000.0	273339556.0	1564	6.3	147.0	2003-07-18		Columbia Pictures Corporation|Don Simpson/Jerry Bruckheimer Films	en	US	miami|ku klux klan|cuba|undercover|mexican standoff|ecstasy|guantánamo|slaughter|shootout|gunfight|bromance|gangster|violence|foot chase|interrogation|car chase|drug lord|exploding house|narcotics cop|illegal drugs|dea agent|buddy cop|criminal underworld|action hero|haitian gang|minefield	Adventure|Action|Comedy|Thriller|Crime
82690	Wreck-It Ralph	165000000.0	471222889.0	4570	7.1	108.0	2012-11-01	http://disney.go.com/wreck-it-ralph	Walt Disney Animation Studios	en	US	support group|product placement|bullying|racing|arcade|medal|self esteem|curiosity|precocious child|aftercreditsstinger|duringcreditsstinger|first person shooter|glitch|carefree|video gamer|q*bert|interrupted wedding|social reject	Family|Animation|Comedy|Adventure
8963	Crimson Tide	53000000.0	157387195.0	498	7.0	116.0	1995-05-12		Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films	en	US	submarine|mutiny|russia|missile|nuclear missile|embassy|u.s. navy|battle for power|torpedo|military|moral dilemma|post cold war|aircraft carrier|chain of command|launch code|sonar	Action|Thriller|Drama
772	Home Alone 2: Lost in New York	18000000.0	358991681.0	2395	6.3	120.0	1992-11-19		Twentieth Century Fox Film Corporation|Hughes Entertainment	en	US	holiday|new york|new york city|christmas	Comedy|Family|Adventure|Crime
41733	Due Date	65000000.0	211780824.0	1685	6.2	95.0	2010-11-04	http://duedatemovie.warnerbros.com/	Legendary Pictures|Green Hat Films|Warner Bros.	en	US	highway|slacker|hitchhiker|wallet|sunglasses|rest stop|vicodin|waffle	Comedy|Drama
271110	Captain America: Civil War	250000000.0	1153304495.0	7241	7.1	147.0	2016-04-27	http://marvel.com/captainamericapremiere	Studio Babelsberg|Marvel Studios|Walt Disney Studios Motion Pictures|Vita-Ray Dutch Productions (III)|Deluxe Digital Studios	en	US	civil war|war|marvel comic|sequel|superhero|based on comic book|imax|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe|3d	Adventure|Action|Science Fiction
82695	Les Misérables	61000000.0	441809770.0	1884	7.1	157.0	2012-12-18	http://www.lesmiserablesfilm.com	Universal Pictures|Relativity Media|CAMERON MACKINTOSH|Working Title Films	en	GB|US	france|robbery|brothel|mayor|star|musical|arrest|army|rebellion|wedding|falling in love|corpse|parole|convict|girl disguised as boy	Drama|Music|Romance
8968	Boogeyman	20000000.0	67192859.0	191	4.6	89.0	2005-02-04	http://www.uip.de/lo/goodies/posters/pl_boogeyman.html	Ghost House Pictures|Senator International|Screen Gems|Pacific Renaissance Pictures Ltd.	en	US	nightmare|hallucination|childhood trauma|break-up|hometown|psychotherapy	Thriller|Horror|Drama|Mystery
25353	The True Story of Puss 'n Boots	0.0	0.0	7	3.8	82.0	2009-04-01		Herold and Family	fr	FR	cat|surrealism|cartoon cat	Family|Adventure|Animation
8970	The Out-of-Towners	75000000.0	29000000.0	45	5.0	90.0	1999-04-02		Paramount Pictures|Cherry Alley Productions	en	US	new york|travel|misfortune	Comedy
1495	Kingdom of Heaven	130000000.0	211643158.0	1157	6.6	144.0	2005-05-03	http://www.kingdomofheavendvd.com/	Studio Babelsberg|Twentieth Century Fox Film Corporation|Scott Free Productions|Kanzaman|Dune Films|BK|KOH|Reino del Cielo|Inside Track 3|Calle Cruzada	en	DE|MA|ES|GB|US	crusade|epic|knight|swordsman|order of the templars|religious|knight templars|saladin|king richard	Drama|Action|Adventure|History|War
82700	After Earth	130000000.0	243843127.0	2532	5.0	100.0	2013-05-30		Columbia Pictures|Blinding Edge Pictures|Overbrook Entertainment	en	US	dystopia	Science Fiction|Action|Adventure
82702	How to Train Your Dragon 2	145000000.0	609123048.0	3106	7.6	102.0	2014-06-12	http://www.howtotrainyourdragon.com/	DreamWorks Animation|Mad Hatter Entertainment	en	US	father son relationship|wife husband relationship|sacrifice|viking|sequel|rescue|dragon|mother son relationship|death of husband|warrior|3d	Fantasy|Action|Adventure|Animation|Comedy|Family
82703	Mr. Peabody & Sherman	145000000.0	272912430.0	843	6.7	92.0	2014-02-07		Pacific Data Images (PDI)|DreamWorks Animation|Classic Media Productions|Bullwinkle Studios	en	US	father son relationship|egypt|intelligence|adoption|time travel|boy|child prodigy|friendship|growing up|children|talking animal|talking dog|dog|first love|ancient egypt|time traveler|duringcreditsstinger|new school|george washington|gags|trouble|time paradox|prodigy	Animation|Adventure|Family
205584	Gods of Egypt	140000000.0	150680864.0	1277	5.3	127.0	2016-02-25		Summit Entertainment|Mystery Clock Cinema|Thunder Road Pictures|TIK Films|Pyramania	en	AU|US	egypt|underworld|fight|mythology|nile|war|thief|rescue|desert|gods|egyptian mythology|egyptian|myth	Fantasy
206296	The Last Five Years	0.0	0.0	143	5.5	94.0	2014-11-03		Lucky Monkey Pictures|Sh-K-Boom Records|Grand Peaks Entertainment|Radius-TWC	en	US	wife|musical|marriage|divorce	Comedy|Drama|Music|Romance
786	Almost Famous	60000000.0	47383689.0	797	7.4	122.0	2000-09-15		Columbia Pictures|Vinyl Films|DreamWorks Pictures	en	US	hotel room|san diego|drug addiction|stewardess|overdose|groupie|music journalist|black sabbath|rock|concert|swimming pool|based on true story|promiscuity|coming of age|on the road|domineering mother|reconciliation|semi autobiographical|innocence lost|bus trip|aspiring writer	Drama|Music
205587	The Judge	50000000.0	83719388.0	1417	7.2	141.0	2014-10-08	http://thejudgemovie.com/	Village Roadshow Pictures|Warner Bros.|Big Kid Pictures|Team Downey	en	US	father son relationship|judge|lawyer	Drama
205588	Our Kind of Traitor	0.0	9930095.0	160	6.0	108.0	2016-05-05		StudioCanal|Film4|Anton Capital Entertainment (ACE)|The Ink Factory|Potboiler Productions|Amazon Prime Instant Video	en	FR|GB	based on novel|woman director	Thriller
8981	Dear Frankie	0.0	0.0	46	7.0	105.0	2004-05-18		Scottish Screen|Pathé Pictures International|UK Film Council|Inside Track Productions|Sigma Films|Scorpio Films	en	GB	scotland|father son relationship|single parent|loss of father|violent father|letter|ship|father|little boy|independent film|deaf|woman director	Drama|Family
790	The Fog	1000000.0	21378361.0	311	6.4	89.0	1980-02-08	http://www.theofficialjohncarpenter.com/the-fog/	AVCO Embassy Pictures|EDI|Debra Hill Productions	en	US	prophecy|sea|beach|gold|small town|beheading|sword|narration|fog|leprosy|ship|lighthouse|church	Horror
